extraction_key,chart_id,is_original,perturbation_type,intensity,status,file_exists,in_failure_log,json_valid,phase,meta_chart_title,meta_chart_type,meta_confidence,meta_completeness,meta_data_points,meta_timestamp,meta_model,meta_attempt,meta_response_time,failure_error_type,failure_error_message,failure_error_timestamp,failure_retry_attempt,failure_extraction_phase
chart_167_complex_bar_random_blocks_medium,chart_167_complex_bar_random,False,blocks,medium,success,True,False,True,phase2,Service Level Agreement - Operational Metrics,grouped_bar,low,incomplete,0.0,2025-07-29T23:04:34.448790,gpt-4o,1.0,4.969761848449707,,,,,
chart_167_complex_bar_rotation_medium,chart_167_complex_bar,False,rotation,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,40.0,2025-07-29T21:37:17.219124,gpt-4o,1.0,28.860302209854126,,,,,
chart_168_complex_scatter_brightness_shift_medium,chart_168_complex_scatter_brightness,False,shift,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),scatter,high,complete,9.0,2025-07-29T23:19:31.664675,gpt-4o,1.0,9.160422801971436,,,,,
chart_168_complex_scatter_gaussian_blur_medium,chart_168_complex_scatter_gaussian,False,blur,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),scatter,high,complete,9.0,2025-07-30T00:49:29.398359,gpt-4o,1.0,12.206132411956787,,,,,
chart_168_complex_scatter_grayscale_conversion_medium,chart_168_complex_scatter_grayscale,False,conversion,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),scatter,high,complete,9.0,2025-07-30T11:28:55.965036,gpt-4o,1.0,8.097719669342041,,,,,
chart_168_complex_scatter_legend_corruption_medium,chart_168_complex_scatter_legend,False,corruption,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),scatter,high,complete,8.0,2025-07-29T21:12:49.803991,gpt-4o,1.0,9.838889598846436,,,,,
chart_168_complex_scatter_random_blocks_medium,chart_168_complex_scatter_random,False,blocks,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),scatter,medium,partial,9.0,2025-07-29T21:05:17.987030,gpt-4o,1.0,20.792107820510864,,,,,
chart_168_complex_scatter_rotation_medium,chart_168_complex_scatter,False,rotation,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),scatter,high,complete,9.0,2025-07-30T00:09:24.422305,gpt-4o,1.0,11.799242734909058,,,,,
chart_169_advanced_line_brightness_shift_medium,chart_169_advanced_line_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,10.0,2025-07-29T21:40:29.363580,gpt-4o,1.0,14.858057975769043,,,,,
chart_169_advanced_line_gaussian_blur_medium,chart_169_advanced_line_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,complete,10.0,2025-07-29T23:52:59.851365,gpt-4o,1.0,7.8116724491119385,,,,,
chart_169_advanced_line_grayscale_conversion_medium,chart_169_advanced_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,10.0,2025-07-30T11:29:09.172712,gpt-4o,1.0,12.201582193374634,,,,,
chart_169_advanced_line_legend_corruption_medium,chart_169_advanced_line_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-29T22:19:27.965289,gpt-4o,1.0,8.783135890960693,,,,,
chart_169_advanced_line_random_blocks_medium,chart_169_advanced_line_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-29T23:02:13.131159,gpt-4o,1.0,11.528610706329346,,,,,
chart_169_advanced_line_rotation_medium,chart_169_advanced_line,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,10.0,2025-07-30T00:25:49.886909,gpt-4o,1.0,10.142569065093994,,,,,
chart_170_advanced_pie_brightness_shift_medium,chart_170_advanced_pie_brightness,False,shift,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),pie,high,complete,15.0,2025-07-29T23:20:59.269864,gpt-4o,1.0,10.824936628341675,,,,,
chart_170_advanced_pie_gaussian_blur_medium,chart_170_advanced_pie_gaussian,False,blur,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),pie,high,complete,15.0,2025-07-29T23:04:28.464698,gpt-4o,1.0,11.655755758285522,,,,,
chart_170_advanced_pie_grayscale_conversion_medium,chart_170_advanced_pie_grayscale,False,conversion,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),pie,high,complete,15.0,2025-07-30T11:29:22.691346,gpt-4o,1.0,12.511827945709229,,,,,
chart_170_advanced_pie_legend_corruption_medium,chart_170_advanced_pie_legend,False,corruption,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),pie,high,complete,15.0,2025-07-29T22:52:14.565538,gpt-4o,1.0,16.3398540019989,,,,,
chart_170_advanced_pie_random_blocks_medium,chart_170_advanced_pie_random,False,blocks,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),pie,medium,complete,15.0,2025-07-29T21:14:30.469224,gpt-4o,1.0,12.547121047973633,,,,,
chart_170_advanced_pie_rotation_medium,chart_170_advanced_pie,False,rotation,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),pie,high,complete,15.0,2025-07-30T00:41:20.883186,gpt-4o,1.0,10.39771580696106,,,,,
chart_171_medium_bar_brightness_shift_medium,chart_171_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T23:19:12.397710,gpt-4o,1.0,7.135340929031372,,,,,
chart_171_medium_bar_gaussian_blur_medium,chart_171_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T20:36:14.354975,gpt-4o,1.0,13.12873649597168,,,,,
chart_171_medium_bar_grayscale_conversion_medium,chart_171_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T11:29:33.507944,gpt-4o,1.0,9.808120250701904,,,,,
chart_171_medium_bar_legend_corruption_medium,chart_171_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,10.0,2025-07-29T21:21:20.103252,gpt-4o,1.0,9.929141759872437,,,,,
chart_171_medium_bar_random_blocks_medium,chart_171_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,low,partial,10.0,2025-07-30T00:51:53.475825,gpt-4o,1.0,11.83413314819336,,,,,
chart_171_medium_bar_rotation_medium,chart_171_medium_bar,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T00:36:34.737674,gpt-4o,1.0,10.671550273895264,,,,,
chart_172_advanced_area_brightness_shift_medium,chart_172_advanced_area_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-29T21:26:16.507471,gpt-4o,1.0,12.923857927322388,,,,,
chart_172_advanced_area_gaussian_blur_medium,chart_172_advanced_area_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-30T00:05:47.844870,gpt-4o,1.0,11.691693544387817,,,,,
chart_172_advanced_area_grayscale_conversion_medium,chart_172_advanced_area_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,27.0,2025-07-30T11:29:59.145357,gpt-4o,1.0,24.630194902420044,,,,,
chart_172_advanced_area_legend_corruption_medium,chart_172_advanced_area_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-29T23:47:01.376155,gpt-4o,1.0,11.321805238723755,,,,,
chart_172_advanced_area_random_blocks_medium,chart_172_advanced_area_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization (Operational Metrics),line,low,partial,10.0,2025-07-29T23:44:07.055555,gpt-4o,1.0,10.566758394241333,,,,,
chart_172_advanced_area_rotation_medium,chart_172_advanced_area,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,complete,10.0,2025-07-29T23:58:48.311505,gpt-4o,1.0,5.958439111709595,,,,,
chart_173_advanced_line_brightness_shift_medium,chart_173_advanced_line_brightness,False,shift,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),line,medium,partial,14.0,2025-07-29T22:07:26.909161,gpt-4o,1.0,17.743831157684326,,,,,
chart_173_advanced_line_gaussian_blur_medium,chart_173_advanced_line_gaussian,False,blur,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),line,medium,partial,14.0,2025-07-29T21:44:23.401140,gpt-4o,1.0,13.41257095336914,,,,,
chart_173_advanced_line_grayscale_conversion_medium,chart_173_advanced_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),line,medium,partial,13.0,2025-07-30T11:30:25.974377,gpt-4o,1.0,25.82067346572876,,,,,
chart_173_advanced_line_legend_corruption_medium,chart_173_advanced_line_legend,False,corruption,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),line,high,complete,14.0,2025-07-29T20:37:55.521632,gpt-4o,1.0,33.18823456764221,,,,,
chart_173_advanced_line_random_blocks_medium,chart_173_advanced_line_random,False,blocks,medium,success,True,False,True,phase2,Supply Chain Performance (Operational Metrics),line,medium,partial,14.0,2025-07-29T21:50:38.394037,gpt-4o,1.0,15.900234699249268,,,,,
chart_173_advanced_line_rotation_medium,chart_173_advanced_line,False,rotation,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),line,medium,partial,14.0,2025-07-29T21:41:38.109174,gpt-4o,1.0,20.13341236114502,,,,,
chart_174_medium_scatter_brightness_shift_medium,chart_174_medium_scatter_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,complete,6.0,2025-07-29T23:13:34.495128,gpt-4o,1.0,9.203753471374512,,,,,
chart_174_medium_scatter_gaussian_blur_medium,chart_174_medium_scatter_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,complete,6.0,2025-07-30T00:42:07.438813,gpt-4o,1.0,5.2431886196136475,,,,,
chart_174_medium_scatter_grayscale_conversion_medium,chart_174_medium_scatter_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,complete,6.0,2025-07-30T11:30:36.112327,gpt-4o,1.0,9.129452228546143,,,,,
chart_174_medium_scatter_legend_corruption_medium,chart_174_medium_scatter_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,complete,6.0,2025-07-29T23:58:41.349492,gpt-4o,1.0,6.366275072097778,,,,,
chart_174_medium_scatter_random_blocks_medium,chart_174_medium_scatter_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization (Operational Metrics),scatter,medium,complete,6.0,2025-07-29T23:49:38.625966,gpt-4o,1.0,11.794947385787964,,,,,
chart_174_medium_scatter_rotation_medium,chart_174_medium_scatter,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,complete,6.0,2025-07-29T23:04:44.181970,gpt-4o,1.0,8.717812776565552,,,,,
chart_175_complex_line_brightness_shift_medium,chart_175_complex_line_brightness,False,shift,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),line,medium,complete,12.0,2025-07-29T23:26:23.113072,gpt-4o,1.0,8.723095655441284,,,,,
chart_175_complex_line_gaussian_blur_medium,chart_175_complex_line_gaussian,False,blur,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),line,medium,complete,12.0,2025-07-29T22:43:45.758796,gpt-4o,1.0,12.603057384490967,,,,,
chart_175_complex_line_grayscale_conversion_medium,chart_175_complex_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),line,medium,partial,12.0,2025-07-30T11:30:50.551643,gpt-4o,1.0,13.432279348373413,,,,,
chart_175_complex_line_legend_corruption_medium,chart_175_complex_line_legend,False,corruption,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),line,medium,partial,10.0,2025-07-29T22:39:02.100332,gpt-4o,1.0,8.596588850021362,,,,,
chart_175_complex_line_random_blocks_medium,chart_175_complex_line_random,False,blocks,medium,success,True,False,True,phase2,Service Level Agreement - Operational Metrics,line,low,incomplete,0.0,2025-07-30T00:43:07.648627,gpt-4o,1.0,5.189699411392212,,,,,
chart_175_complex_line_rotation_medium,chart_175_complex_line,False,rotation,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),line,medium,complete,12.0,2025-07-29T23:17:15.032940,gpt-4o,1.0,9.000582695007324,,,,,
chart_176_advanced_bar_brightness_shift_medium,chart_176_advanced_bar_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T22:18:06.149650,gpt-4o,1.0,9.234886646270752,,,,,
chart_176_advanced_bar_gaussian_blur_medium,chart_176_advanced_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T23:40:29.145099,gpt-4o,1.0,11.795326948165894,,,,,
chart_176_advanced_bar_grayscale_conversion_medium,chart_176_advanced_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T11:31:00.483326,gpt-4o,1.0,8.924956798553467,,,,,
chart_176_advanced_bar_legend_corruption_medium,chart_176_advanced_bar_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T23:15:24.781829,gpt-4o,1.0,42.09481477737427,,,,,
chart_176_advanced_bar_random_blocks_medium,chart_176_advanced_bar_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,low,partial,12.0,2025-07-29T21:30:30.535888,gpt-4o,1.0,11.891901016235352,,,,,
chart_176_advanced_bar_rotation_medium,chart_176_advanced_bar,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,medium,partial,12.0,2025-07-29T21:24:40.172008,gpt-4o,1.0,15.453181982040405,,,,,
chart_177_medium_bar_brightness_shift_medium,chart_177_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,medium,complete,30.0,2025-07-29T22:56:31.954175,gpt-4o,1.0,19.53442692756653,,,,,
chart_177_medium_bar_gaussian_blur_medium,chart_177_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,medium,complete,30.0,2025-07-29T21:44:57.449257,gpt-4o,1.0,19.194557905197144,,,,,
chart_177_medium_bar_grayscale_conversion_medium,chart_177_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,medium,complete,30.0,2025-07-30T11:31:26.158811,gpt-4o,1.0,24.66960120201111,,,,,
chart_177_medium_bar_legend_corruption_medium,chart_177_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,medium,complete,10.0,2025-07-30T01:09:14.274414,gpt-4o,1.0,6.88862156867981,,,,,
chart_177_medium_bar_random_blocks_medium,chart_177_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,low,incomplete,0.0,2025-07-29T21:45:08.135856,gpt-4o,1.0,9.681184768676758,,,,,
chart_177_medium_bar_rotation_medium,chart_177_medium_bar,False,rotation,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,medium,complete,30.0,2025-07-29T23:57:05.662622,gpt-4o,1.0,24.75763201713562,,,,,
chart_178_advanced_line_brightness_shift_medium,chart_178_advanced_line_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,12.0,2025-07-30T00:09:38.142867,gpt-4o,1.0,12.716561794281006,,,,,
chart_178_advanced_line_gaussian_blur_medium,chart_178_advanced_line_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,12.0,2025-07-29T22:02:09.332797,gpt-4o,1.0,14.729943752288818,,,,,
chart_178_advanced_line_grayscale_conversion_medium,chart_178_advanced_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,complete,12.0,2025-07-30T11:31:37.655239,gpt-4o,1.0,10.489404201507568,,,,,
chart_178_advanced_line_legend_corruption_medium,chart_178_advanced_line_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,10.0,2025-07-29T22:41:44.666237,gpt-4o,1.0,12.046980619430542,,,,,
chart_178_advanced_line_random_blocks_medium,chart_178_advanced_line_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,low,incomplete,0.0,2025-07-29T23:42:45.600893,gpt-4o,1.0,6.016356706619263,,,,,
chart_178_advanced_line_rotation_medium,chart_178_advanced_line,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,12.0,2025-07-29T21:16:14.968749,gpt-4o,1.0,11.95867919921875,,,,,
chart_179_complex_line_brightness_shift_medium,chart_179_complex_line_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-29T22:15:33.848836,gpt-4o,1.0,7.668065547943115,,,,,
chart_179_complex_line_gaussian_blur_medium,chart_179_complex_line_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,complete,10.0,2025-07-29T20:55:42.276909,gpt-4o,1.0,12.188819169998169,,,,,
chart_179_complex_line_grayscale_conversion_medium,chart_179_complex_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-30T11:31:46.319375,gpt-4o,1.0,7.657012224197388,,,,,
chart_179_complex_line_legend_corruption_medium,chart_179_complex_line_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,8.0,2025-07-29T21:43:33.155682,gpt-4o,1.0,8.733649253845215,,,,,
chart_179_complex_line_random_blocks_medium,chart_179_complex_line_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,low,incomplete,0.0,2025-07-30T00:11:37.232568,gpt-4o,1.0,5.367825269699097,,,,,
chart_179_complex_line_rotation_medium,chart_179_complex_line,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,complete,10.0,2025-07-29T23:42:38.579444,gpt-4o,1.0,10.668464422225952,,,,,
chart_180_advanced_bar_brightness_shift_medium,chart_180_advanced_bar_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,11.0,2025-07-29T22:40:33.032930,gpt-4o,1.0,10.915106296539307,,,,,
chart_180_advanced_bar_gaussian_blur_medium,chart_180_advanced_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,11.0,2025-07-29T20:42:59.787067,gpt-4o,2.0,105.5335283279419,,,,,
chart_180_advanced_bar_grayscale_conversion_medium,chart_180_advanced_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,11.0,2025-07-30T11:31:56.189416,gpt-4o,1.0,8.861863613128662,,,,,
chart_180_advanced_bar_legend_corruption_medium,chart_180_advanced_bar_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,10.0,2025-07-29T22:50:47.165811,gpt-4o,1.0,9.388679265975952,,,,,
chart_180_advanced_bar_random_blocks_medium,chart_180_advanced_bar_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization - Operational Metrics,grouped_bar,low,partial,11.0,2025-07-29T22:44:44.160981,gpt-4o,1.0,8.390193223953247,,,,,
chart_180_advanced_bar_rotation_medium,chart_180_advanced_bar,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,55.0,2025-07-30T00:48:24.229216,gpt-4o,1.0,26.381110668182373,,,,,
chart_181_medium_pie_brightness_shift_medium,chart_181_medium_pie_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,9.0,2025-07-30T00:53:06.801080,gpt-4o,1.0,7.298860311508179,,,,,
chart_181_medium_pie_gaussian_blur_medium,chart_181_medium_pie_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,9.0,2025-07-29T21:07:19.486956,gpt-4o,1.0,7.933670282363892,,,,,
chart_181_medium_pie_grayscale_conversion_medium,chart_181_medium_pie_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,9.0,2025-07-30T11:32:05.254603,gpt-4o,1.0,8.059326648712158,,,,,
chart_181_medium_pie_legend_corruption_medium,chart_181_medium_pie_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,9.0,2025-07-30T00:53:31.266015,gpt-4o,1.0,10.976741075515747,,,,,
chart_181_medium_pie_random_blocks_medium,chart_181_medium_pie_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization (Operational Metrics),pie,high,complete,9.0,2025-07-29T22:45:37.512098,gpt-4o,1.0,10.711320638656616,,,,,
chart_181_medium_pie_rotation_medium,chart_181_medium_pie,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,9.0,2025-07-29T20:41:13.252201,gpt-4o,1.0,6.823233366012573,,,,,
chart_182_complex_bar_brightness_shift_medium,chart_182_complex_bar_brightness,False,shift,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,48.0,2025-07-29T22:10:04.284668,gpt-4o,1.0,52.84330701828003,,,,,
chart_182_complex_bar_gaussian_blur_medium,chart_182_complex_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T00:41:38.559619,gpt-4o,1.0,8.007242918014526,,,,,
chart_182_complex_bar_grayscale_conversion_medium,chart_182_complex_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T11:32:16.361513,gpt-4o,1.0,10.100604772567749,,,,,
chart_182_complex_bar_legend_corruption_medium,chart_182_complex_bar_legend,False,corruption,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,46.0,2025-07-30T00:10:14.496323,gpt-4o,1.0,26.843729734420776,,,,,
chart_182_complex_bar_random_blocks_medium,chart_182_complex_bar_random,False,blocks,medium,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,medium,partial,6.0,2025-07-29T22:57:15.382244,gpt-4o,1.0,6.574372291564941,,,,,
chart_182_complex_bar_rotation_medium,chart_182_complex_bar,False,rotation,medium,inconsistent,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T11:32:28.549177,gpt-4o,1.0,11.171733617782593,,,2025-07-29T22:26:42.682871,,
chart_183_advanced_scatter_brightness_shift_medium,chart_183_advanced_scatter_brightness,False,shift,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,complete,9.0,2025-07-29T23:44:37.571741,gpt-4o,1.0,8.828497409820557,,,,,
chart_183_advanced_scatter_gaussian_blur_medium,chart_183_advanced_scatter_gaussian,False,blur,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,high,complete,9.0,2025-07-30T01:08:24.096435,gpt-4o,1.0,8.528415441513062,,,,,
chart_183_advanced_scatter_grayscale_conversion_medium,chart_183_advanced_scatter_grayscale,False,conversion,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,partial,9.0,2025-07-30T11:32:38.554951,gpt-4o,1.0,8.999143838882446,,,,,
chart_183_advanced_scatter_legend_corruption_medium,chart_183_advanced_scatter_legend,False,corruption,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,partial,9.0,2025-07-29T22:41:53.548437,gpt-4o,1.0,7.871621131896973,,,,,
chart_183_advanced_scatter_random_blocks_medium,chart_183_advanced_scatter_random,False,blocks,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,partial,9.0,2025-07-29T22:21:19.022643,gpt-4o,1.0,8.835484743118286,,,,,
chart_183_advanced_scatter_rotation_medium,chart_183_advanced_scatter,False,rotation,medium,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,medium,complete,9.0,2025-07-29T23:40:16.344609,gpt-4o,1.0,8.657970190048218,,,,,
chart_184_advanced_bar_brightness_shift_medium,chart_184_advanced_bar_brightness,False,shift,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),grouped_bar,medium,partial,13.0,2025-07-29T21:51:02.890608,gpt-4o,1.0,13.334534406661987,,,,,
chart_184_advanced_bar_gaussian_blur_medium,chart_184_advanced_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),grouped_bar,high,complete,13.0,2025-07-29T21:46:02.169311,gpt-4o,1.0,15.942277908325195,,,,,
chart_184_advanced_bar_grayscale_conversion_medium,chart_184_advanced_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),grouped_bar,high,complete,13.0,2025-07-30T11:33:18.524631,gpt-4o,1.0,38.96298813819885,,,,,
chart_184_advanced_bar_legend_corruption_medium,chart_184_advanced_bar_legend,False,corruption,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),grouped_bar,medium,partial,12.0,2025-07-29T22:39:31.766370,gpt-4o,1.0,12.56589651107788,,,,,
chart_184_advanced_bar_random_blocks_medium,chart_184_advanced_bar_random,False,blocks,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),grouped_bar,medium,partial,13.0,2025-07-29T23:48:46.810869,gpt-4o,1.0,11.28322720527649,,,,,
chart_184_advanced_bar_rotation_medium,chart_184_advanced_bar,False,rotation,medium,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),grouped_bar,high,partial,13.0,2025-07-30T00:31:33.580572,gpt-4o,1.0,12.615920305252075,,,,,
chart_185_advanced_bar_brightness_shift_medium,chart_185_advanced_bar_brightness,False,shift,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T00:16:44.435689,gpt-4o,1.0,9.132418870925903,,,,,
chart_185_advanced_bar_gaussian_blur_medium,chart_185_advanced_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,partial,12.0,2025-07-30T00:43:01.456219,gpt-4o,1.0,9.187626600265503,,,,,
chart_185_advanced_bar_grayscale_conversion_medium,chart_185_advanced_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-30T11:33:29.579310,gpt-4o,1.0,10.047253370285034,,,,,
chart_185_advanced_bar_legend_corruption_medium,chart_185_advanced_bar_legend,False,corruption,medium,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,11.0,2025-07-29T22:00:55.432865,gpt-4o,1.0,43.32042574882507,,,,,
