Filename,Chart ID,Complexity,Chart Type,Perturbation Type,Intensity,Has Extraction,Extraction Status,Was Evaluated
chart_167_advanced_area_grayscale_conversion_medium,chart_167,advanced,area,grayscale_conversion,medium,False,No extraction found,False
chart_167_advanced_area_motion_blur_medium,chart_167,advanced,area,motion_blur,medium,False,No extraction found,False
chart_167_advanced_area_random_blocks_medium,chart_167,advanced,area,random_blocks,medium,False,No extraction found,False
chart_167_advanced_area_salt_pepper_noise_medium,chart_167,advanced,area,salt_pepper_noise,medium,False,No extraction found,False
chart_167_advanced_area_scaling_medium,chart_167,advanced,area,scaling,medium,False,No extraction found,False
chart_167_advanced_area_text_overlay_medium,chart_167,advanced,area,text_overlay,medium,False,No extraction found,False
chart_169_medium_scatter_grayscale_conversion_medium,chart_169,medium,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_169_medium_scatter_random_blocks_medium,chart_169,medium,scatter,random_blocks,medium,False,No extraction found,False
chart_170_complex_line_brightness_shift_medium,chart_170,complex,line,brightness_shift,medium,False,No extraction found,False
chart_170_complex_line_grayscale_conversion_medium,chart_170,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_170_complex_line_legend_corruption_medium,chart_170,complex,line,legend_corruption,medium,False,No extraction found,False
chart_172_medium_bar_brightness_shift_medium,chart_172,medium,bar,brightness_shift,medium,False,No extraction found,False
chart_172_medium_bar_grayscale_conversion_medium,chart_172,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_172_medium_bar_legend_corruption_medium,chart_172,medium,bar,legend_corruption,medium,False,No extraction found,False
chart_172_medium_bar_random_blocks_medium,chart_172,medium,bar,random_blocks,medium,False,No extraction found,False
chart_173_advanced_line_brightness_shift_medium,chart_173,advanced,line,brightness_shift,medium,False,No extraction found,False
chart_173_advanced_line_gaussian_blur_medium,chart_173,advanced,line,gaussian_blur,medium,False,No extraction found,False
chart_173_advanced_line_grayscale_conversion_medium,chart_173,advanced,line,grayscale_conversion,medium,False,No extraction found,False
chart_173_advanced_line_rotation_medium,chart_173,advanced,line,rotation,medium,False,No extraction found,False
chart_174_complex_line_grayscale_conversion_medium,chart_174,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_174_complex_line_rotation_medium,chart_174,complex,line,rotation,medium,False,No extraction found,False
chart_175_advanced_bar_brightness_shift_medium,chart_175,advanced,bar,brightness_shift,medium,False,No extraction found,False
chart_175_advanced_bar_grayscale_conversion_medium,chart_175,advanced,bar,grayscale_conversion,medium,False,No extraction found,False
chart_175_advanced_bar_rotation_medium,chart_175,advanced,bar,rotation,medium,False,No extraction found,False
chart_176_medium_pie_brightness_shift_medium,chart_176,medium,pie,brightness_shift,medium,False,No extraction found,False
chart_176_medium_pie_grayscale_conversion_medium,chart_176,medium,pie,grayscale_conversion,medium,False,No extraction found,False
chart_176_medium_pie_legend_corruption_medium,chart_176,medium,pie,legend_corruption,medium,False,No extraction found,False
chart_176_medium_pie_random_blocks_medium,chart_176,medium,pie,random_blocks,medium,False,No extraction found,False
chart_177_complex_bar_axis_degradation_medium,chart_177,complex,bar,axis_degradation,medium,False,No extraction found,False
chart_177_complex_bar_contrast_change_medium,chart_177,complex,bar,contrast_change,medium,False,No extraction found,False
chart_177_complex_bar_grayscale_conversion_medium,chart_177,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_177_complex_bar_motion_blur_medium,chart_177,complex,bar,motion_blur,medium,False,No extraction found,False
chart_177_complex_bar_random_blocks_medium,chart_177,complex,bar,random_blocks,medium,False,No extraction found,False
chart_177_complex_bar_salt_pepper_noise_medium,chart_177,complex,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_177_complex_bar_scaling_medium,chart_177,complex,bar,scaling,medium,False,No extraction found,False
chart_177_complex_bar_text_overlay_medium,chart_177,complex,bar,text_overlay,medium,False,No extraction found,False
chart_179_advanced_bar_axis_degradation_medium,chart_179,advanced,bar,axis_degradation,medium,False,No extraction found,False
chart_179_advanced_bar_contrast_change_medium,chart_179,advanced,bar,contrast_change,medium,False,No extraction found,False
chart_179_advanced_bar_grayscale_conversion_medium,chart_179,advanced,bar,grayscale_conversion,medium,False,No extraction found,False
chart_179_advanced_bar_legend_corruption_medium,chart_179,advanced,bar,legend_corruption,medium,False,No extraction found,False
chart_179_advanced_bar_motion_blur_medium,chart_179,advanced,bar,motion_blur,medium,False,No extraction found,False
chart_179_advanced_bar_salt_pepper_noise_medium,chart_179,advanced,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_179_advanced_bar_scaling_medium,chart_179,advanced,bar,scaling,medium,False,No extraction found,False
chart_179_advanced_bar_text_overlay_medium,chart_179,advanced,bar,text_overlay,medium,False,No extraction found,False
chart_180_advanced_bar_brightness_shift_medium,chart_180,advanced,bar,brightness_shift,medium,False,No extraction found,False
chart_180_advanced_bar_gaussian_blur_medium,chart_180,advanced,bar,gaussian_blur,medium,False,No extraction found,False
chart_180_advanced_bar_grayscale_conversion_medium,chart_180,advanced,bar,grayscale_conversion,medium,False,No extraction found,False
chart_180_advanced_bar_legend_corruption_medium,chart_180,advanced,bar,legend_corruption,medium,False,No extraction found,False
chart_180_advanced_bar_rotation_medium,chart_180,advanced,bar,rotation,medium,False,No extraction found,False
chart_183_complex_bar_grayscale_conversion_medium,chart_183,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_184_complex_bar_gaussian_blur_medium,chart_184,complex,bar,gaussian_blur,medium,False,No extraction found,False
chart_184_complex_bar_grayscale_conversion_medium,chart_184,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_184_complex_bar_random_blocks_medium,chart_184,complex,bar,random_blocks,medium,False,No extraction found,False
chart_189_medium_pie_axis_degradation_medium,chart_189,medium,pie,axis_degradation,medium,False,No extraction found,False
chart_189_medium_pie_brightness_shift_medium,chart_189,medium,pie,brightness_shift,medium,False,No extraction found,False
chart_189_medium_pie_contrast_change_medium,chart_189,medium,pie,contrast_change,medium,False,No extraction found,False
chart_189_medium_pie_grayscale_conversion_medium,chart_189,medium,pie,grayscale_conversion,medium,False,No extraction found,False
chart_189_medium_pie_legend_corruption_medium,chart_189,medium,pie,legend_corruption,medium,False,No extraction found,False
chart_189_medium_pie_motion_blur_medium,chart_189,medium,pie,motion_blur,medium,False,No extraction found,False
chart_189_medium_pie_random_blocks_medium,chart_189,medium,pie,random_blocks,medium,False,No extraction found,False
chart_189_medium_pie_rotation_medium,chart_189,medium,pie,rotation,medium,False,No extraction found,False
chart_189_medium_pie_salt_pepper_noise_medium,chart_189,medium,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_189_medium_pie_scaling_medium,chart_189,medium,pie,scaling,medium,False,No extraction found,False
chart_189_medium_pie_text_overlay_medium,chart_189,medium,pie,text_overlay,medium,False,No extraction found,False
chart_190_advanced_line_axis_degradation_medium,chart_190,advanced,line,axis_degradation,medium,False,No extraction found,False
chart_190_advanced_line_contrast_change_medium,chart_190,advanced,line,contrast_change,medium,False,No extraction found,False
chart_190_advanced_line_grayscale_conversion_medium,chart_190,advanced,line,grayscale_conversion,medium,False,No extraction found,False
chart_190_advanced_line_legend_corruption_medium,chart_190,advanced,line,legend_corruption,medium,False,No extraction found,False
chart_190_advanced_line_motion_blur_medium,chart_190,advanced,line,motion_blur,medium,False,No extraction found,False
chart_190_advanced_line_salt_pepper_noise_medium,chart_190,advanced,line,salt_pepper_noise,medium,False,No extraction found,False
chart_190_advanced_line_scaling_medium,chart_190,advanced,line,scaling,medium,False,No extraction found,False
chart_190_advanced_line_text_overlay_medium,chart_190,advanced,line,text_overlay,medium,False,No extraction found,False
chart_192_complex_line_axis_degradation_medium,chart_192,complex,line,axis_degradation,medium,False,No extraction found,False
chart_192_complex_line_brightness_shift_medium,chart_192,complex,line,brightness_shift,medium,False,No extraction found,False
chart_192_complex_line_contrast_change_medium,chart_192,complex,line,contrast_change,medium,False,No extraction found,False
chart_192_complex_line_gaussian_blur_medium,chart_192,complex,line,gaussian_blur,medium,False,No extraction found,False
chart_192_complex_line_grayscale_conversion_medium,chart_192,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_192_complex_line_motion_blur_medium,chart_192,complex,line,motion_blur,medium,False,No extraction found,False
chart_192_complex_line_rotation_high,chart_192,complex,line,rotation,high,False,No extraction found,False
chart_192_complex_line_rotation_low,chart_192,complex,line,rotation,low,False,No extraction found,False
chart_192_complex_line_rotation_medium,chart_192,complex,line,rotation,medium,False,No extraction found,False
chart_192_complex_line_salt_pepper_noise_medium,chart_192,complex,line,salt_pepper_noise,medium,False,No extraction found,False
chart_192_complex_line_scaling_medium,chart_192,complex,line,scaling,medium,False,No extraction found,False
chart_192_complex_line_text_overlay_medium,chart_192,complex,line,text_overlay,medium,False,No extraction found,False
chart_193_medium_line_axis_degradation_medium,chart_193,medium,line,axis_degradation,medium,False,No extraction found,False
chart_193_medium_line_contrast_change_medium,chart_193,medium,line,contrast_change,medium,False,No extraction found,False
chart_193_medium_line_grayscale_conversion_medium,chart_193,medium,line,grayscale_conversion,medium,False,No extraction found,False
chart_193_medium_line_motion_blur_medium,chart_193,medium,line,motion_blur,medium,False,No extraction found,False
chart_193_medium_line_salt_pepper_noise_medium,chart_193,medium,line,salt_pepper_noise,medium,False,No extraction found,False
chart_193_medium_line_scaling_medium,chart_193,medium,line,scaling,medium,False,No extraction found,False
chart_193_medium_line_text_overlay_medium,chart_193,medium,line,text_overlay,medium,False,No extraction found,False
chart_194_medium_line_axis_degradation_medium,chart_194,medium,line,axis_degradation,medium,False,No extraction found,False
chart_194_medium_line_contrast_change_medium,chart_194,medium,line,contrast_change,medium,False,No extraction found,False
chart_194_medium_line_grayscale_conversion_medium,chart_194,medium,line,grayscale_conversion,medium,False,No extraction found,False
chart_194_medium_line_motion_blur_medium,chart_194,medium,line,motion_blur,medium,False,No extraction found,False
chart_194_medium_line_random_blocks_medium,chart_194,medium,line,random_blocks,medium,False,No extraction found,False
chart_194_medium_line_rotation_medium,chart_194,medium,line,rotation,medium,False,No extraction found,False
chart_194_medium_line_salt_pepper_noise_medium,chart_194,medium,line,salt_pepper_noise,medium,False,No extraction found,False
chart_194_medium_line_scaling_medium,chart_194,medium,line,scaling,medium,False,No extraction found,False
chart_194_medium_line_text_overlay_medium,chart_194,medium,line,text_overlay,medium,False,No extraction found,False
chart_195_advanced_pie_axis_degradation_medium,chart_195,advanced,pie,axis_degradation,medium,False,No extraction found,False
chart_195_advanced_pie_brightness_shift_medium,chart_195,advanced,pie,brightness_shift,medium,False,No extraction found,False
chart_195_advanced_pie_contrast_change_medium,chart_195,advanced,pie,contrast_change,medium,False,No extraction found,False
chart_195_advanced_pie_grayscale_conversion_medium,chart_195,advanced,pie,grayscale_conversion,medium,False,No extraction found,False
chart_195_advanced_pie_motion_blur_medium,chart_195,advanced,pie,motion_blur,medium,False,No extraction found,False
chart_195_advanced_pie_rotation_medium,chart_195,advanced,pie,rotation,medium,False,No extraction found,False
chart_195_advanced_pie_salt_pepper_noise_medium,chart_195,advanced,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_195_advanced_pie_scaling_medium,chart_195,advanced,pie,scaling,medium,False,No extraction found,False
chart_195_advanced_pie_text_overlay_medium,chart_195,advanced,pie,text_overlay,medium,False,No extraction found,False
chart_196_advanced_scatter_axis_degradation_medium,chart_196,advanced,scatter,axis_degradation,medium,False,No extraction found,False
chart_196_advanced_scatter_brightness_shift_high,chart_196,advanced,scatter,brightness_shift,high,False,No extraction found,False
chart_196_advanced_scatter_brightness_shift_low,chart_196,advanced,scatter,brightness_shift,low,False,No extraction found,False
chart_196_advanced_scatter_brightness_shift_medium,chart_196,advanced,scatter,brightness_shift,medium,False,No extraction found,False
chart_196_advanced_scatter_contrast_change_medium,chart_196,advanced,scatter,contrast_change,medium,False,No extraction found,False
chart_196_advanced_scatter_grayscale_conversion_medium,chart_196,advanced,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_196_advanced_scatter_motion_blur_medium,chart_196,advanced,scatter,motion_blur,medium,False,No extraction found,False
chart_196_advanced_scatter_random_blocks_medium,chart_196,advanced,scatter,random_blocks,medium,False,No extraction found,False
chart_196_advanced_scatter_rotation_medium,chart_196,advanced,scatter,rotation,medium,False,No extraction found,False
chart_196_advanced_scatter_salt_pepper_noise_medium,chart_196,advanced,scatter,salt_pepper_noise,medium,False,No extraction found,False
chart_196_advanced_scatter_scaling_medium,chart_196,advanced,scatter,scaling,medium,False,No extraction found,False
chart_196_advanced_scatter_text_overlay_medium,chart_196,advanced,scatter,text_overlay,medium,False,No extraction found,False
chart_199_advanced_pie_gaussian_blur_medium,chart_199,advanced,pie,gaussian_blur,medium,False,No extraction found,False
chart_199_advanced_pie_grayscale_conversion_medium,chart_199,advanced,pie,grayscale_conversion,medium,False,No extraction found,False
chart_199_advanced_pie_random_blocks_medium,chart_199,advanced,pie,random_blocks,medium,False,No extraction found,False
