perturbation_file,original_chart_id,perturbation_type,intensity,is_extracted,confidence,data_points
chart_138_medium_line_gaussian_blur_medium.png,chart_138_medium_line_gaussian,blur,medium,True,medium,10
chart_138_medium_line_grayscale_conversion_medium.png,chart_138_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_138_medium_line_legend_corruption_medium.png,chart_138_medium_line_legend,corruption,medium,True,medium,8
chart_138_medium_line_random_blocks_medium.png,chart_138_medium_line_random,blocks,medium,True,low,0
chart_138_medium_line_rotation_medium.png,chart_138_medium_line,rotation,medium,True,medium,10
chart_139_advanced_scatter_brightness_shift_medium.png,chart_139_advanced_scatter_brightness,shift,medium,True,medium,11
chart_139_advanced_scatter_gaussian_blur_medium.png,chart_139_advanced_scatter_gaussian,blur,medium,True,medium,11
chart_139_advanced_scatter_grayscale_conversion_medium.png,chart_139_advanced_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_139_advanced_scatter_legend_corruption_medium.png,chart_139_advanced_scatter_legend,corruption,medium,True,medium,11
chart_139_advanced_scatter_random_blocks_medium.png,chart_139_advanced_scatter_random,blocks,medium,True,medium,10
chart_139_advanced_scatter_rotation_medium.png,chart_139_advanced_scatter,rotation,medium,True,medium,11
chart_140_medium_bar_brightness_shift_medium.png,chart_140_medium_bar_brightness,shift,medium,True,medium,21
chart_140_medium_bar_gaussian_blur_medium.png,chart_140_medium_bar_gaussian,blur,medium,True,medium,21
chart_140_medium_bar_grayscale_conversion_medium.png,chart_140_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_140_medium_bar_legend_corruption_medium.png,chart_140_medium_bar_legend,corruption,medium,True,high,21
chart_140_medium_bar_random_blocks_medium.png,chart_140_medium_bar_random,blocks,medium,True,low,0
chart_140_medium_bar_rotation_medium.png,chart_140_medium_bar,rotation,medium,True,high,21
chart_141_medium_bar_brightness_shift_medium.png,chart_141_medium_bar_brightness,shift,medium,True,medium,21
chart_141_medium_bar_gaussian_blur_medium.png,chart_141_medium_bar_gaussian,blur,medium,True,high,21
chart_141_medium_bar_grayscale_conversion_medium.png,chart_141_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_141_medium_bar_legend_corruption_medium.png,chart_141_medium_bar_legend,corruption,medium,True,high,18
chart_141_medium_bar_random_blocks_medium.png,chart_141_medium_bar_random,blocks,medium,True,low,7
chart_141_medium_bar_rotation_medium.png,chart_141_medium_bar,rotation,medium,True,medium,21
chart_142_medium_bar_brightness_shift_medium.png,chart_142_medium_bar_brightness,shift,medium,True,medium,27
chart_142_medium_bar_gaussian_blur_medium.png,chart_142_medium_bar_gaussian,blur,medium,True,medium,27
chart_142_medium_bar_grayscale_conversion_medium.png,chart_142_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_142_medium_bar_legend_corruption_medium.png,chart_142_medium_bar_legend,corruption,medium,True,medium,24
chart_142_medium_bar_random_blocks_medium.png,chart_142_medium_bar_random,blocks,medium,True,low,0
chart_142_medium_bar_rotation_medium.png,chart_142_medium_bar,rotation,medium,True,medium,27
chart_143_complex_bar_brightness_shift_medium.png,chart_143_complex_bar_brightness,shift,medium,True,high,32
chart_143_complex_bar_gaussian_blur_medium.png,chart_143_complex_bar_gaussian,blur,medium,True,high,37
chart_143_complex_bar_grayscale_conversion_medium.png,chart_143_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_143_complex_bar_legend_corruption_medium.png,chart_143_complex_bar_legend,corruption,medium,True,high,28
chart_143_complex_bar_random_blocks_medium.png,chart_143_complex_bar_random,blocks,medium,True,medium,9
chart_143_complex_bar_rotation_medium.png,chart_143_complex_bar,rotation,medium,True,high,36
chart_144_medium_bar_brightness_shift_medium.png,chart_144_medium_bar_brightness,shift,medium,True,high,12
chart_144_medium_bar_gaussian_blur_medium.png,chart_144_medium_bar_gaussian,blur,medium,True,high,12
chart_144_medium_bar_grayscale_conversion_medium.png,chart_144_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_144_medium_bar_legend_corruption_medium.png,chart_144_medium_bar_legend,corruption,medium,True,high,12
chart_144_medium_bar_random_blocks_medium.png,chart_144_medium_bar_random,blocks,medium,True,medium,12
chart_144_medium_bar_rotation_medium.png,chart_144_medium_bar,rotation,medium,True,high,12
chart_145_medium_scatter_brightness_shift_medium.png,chart_145_medium_scatter_brightness,shift,medium,True,high,5
chart_145_medium_scatter_gaussian_blur_medium.png,chart_145_medium_scatter_gaussian,blur,medium,True,high,5
chart_145_medium_scatter_grayscale_conversion_medium.png,chart_145_medium_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_145_medium_scatter_legend_corruption_medium.png,chart_145_medium_scatter_legend,corruption,medium,True,medium,5
chart_145_medium_scatter_random_blocks_medium.png,chart_145_medium_scatter_random,blocks,medium,True,medium,4
chart_145_medium_scatter_rotation_medium.png,chart_145_medium_scatter,rotation,medium,True,high,5
chart_146_medium_scatter_brightness_shift_medium.png,chart_146_medium_scatter_brightness,shift,medium,True,medium,7
chart_146_medium_scatter_gaussian_blur_medium.png,chart_146_medium_scatter_gaussian,blur,medium,True,medium,8
chart_146_medium_scatter_grayscale_conversion_medium.png,chart_146_medium_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_146_medium_scatter_legend_corruption_medium.png,chart_146_medium_scatter_legend,corruption,medium,True,high,6
chart_146_medium_scatter_random_blocks_medium.png,chart_146_medium_scatter_random,blocks,medium,True,medium,7
chart_146_medium_scatter_rotation_medium.png,chart_146_medium_scatter,rotation,medium,True,high,7
chart_147_complex_line_brightness_shift_medium.png,chart_147_complex_line_brightness,shift,medium,True,medium,10
chart_147_complex_line_gaussian_blur_medium.png,chart_147_complex_line_gaussian,blur,medium,True,medium,10
chart_147_complex_line_grayscale_conversion_medium.png,chart_147_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_147_complex_line_legend_corruption_medium.png,chart_147_complex_line_legend,corruption,medium,True,medium,10
chart_147_complex_line_random_blocks_medium.png,chart_147_complex_line_random,blocks,medium,True,low,0
chart_147_complex_line_rotation_medium.png,chart_147_complex_line,rotation,medium,False,not_extracted,0
chart_148_medium_pie_brightness_shift_medium.png,chart_148_medium_pie_brightness,shift,medium,True,high,6
chart_148_medium_pie_gaussian_blur_medium.png,chart_148_medium_pie_gaussian,blur,medium,True,high,6
chart_148_medium_pie_grayscale_conversion_medium.png,chart_148_medium_pie_grayscale,conversion,medium,False,not_extracted,0
chart_148_medium_pie_legend_corruption_medium.png,chart_148_medium_pie_legend,corruption,medium,True,high,5
chart_148_medium_pie_random_blocks_medium.png,chart_148_medium_pie_random,blocks,medium,True,high,6
chart_148_medium_pie_rotation_medium.png,chart_148_medium_pie,rotation,medium,True,high,6
chart_149_complex_bar_brightness_shift_medium.png,chart_149_complex_bar_brightness,shift,medium,True,high,24
chart_149_complex_bar_gaussian_blur_medium.png,chart_149_complex_bar_gaussian,blur,medium,True,high,24
chart_149_complex_bar_grayscale_conversion_medium.png,chart_149_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_149_complex_bar_legend_corruption_medium.png,chart_149_complex_bar_legend,corruption,medium,True,high,21
chart_149_complex_bar_random_blocks_medium.png,chart_149_complex_bar_random,blocks,medium,True,medium,21
chart_149_complex_bar_rotation_medium.png,chart_149_complex_bar,rotation,medium,True,high,21
chart_150_medium_bar_brightness_shift_medium.png,chart_150_medium_bar_brightness,shift,medium,True,medium,21
chart_150_medium_bar_gaussian_blur_medium.png,chart_150_medium_bar_gaussian,blur,medium,True,high,21
chart_150_medium_bar_grayscale_conversion_medium.png,chart_150_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_150_medium_bar_legend_corruption_medium.png,chart_150_medium_bar_legend,corruption,medium,True,medium,18
chart_150_medium_bar_random_blocks_medium.png,chart_150_medium_bar_random,blocks,medium,True,low,0
chart_150_medium_bar_rotation_medium.png,chart_150_medium_bar,rotation,medium,True,high,21
chart_151_complex_line_brightness_shift_medium.png,chart_151_complex_line_brightness,shift,medium,True,medium,9
chart_151_complex_line_gaussian_blur_medium.png,chart_151_complex_line_gaussian,blur,medium,True,medium,9
chart_151_complex_line_grayscale_conversion_medium.png,chart_151_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_151_complex_line_legend_corruption_medium.png,chart_151_complex_line_legend,corruption,medium,True,medium,9
chart_151_complex_line_random_blocks_medium.png,chart_151_complex_line_random,blocks,medium,True,low,0
chart_151_complex_line_rotation_medium.png,chart_151_complex_line,rotation,medium,True,medium,9
chart_152_complex_pie_brightness_shift_medium.png,chart_152_complex_pie_brightness,shift,medium,True,high,8
chart_152_complex_pie_gaussian_blur_medium.png,chart_152_complex_pie_gaussian,blur,medium,True,high,8
chart_152_complex_pie_grayscale_conversion_medium.png,chart_152_complex_pie_grayscale,conversion,medium,False,not_extracted,0
chart_152_complex_pie_legend_corruption_medium.png,chart_152_complex_pie_legend,corruption,medium,True,high,7
chart_152_complex_pie_random_blocks_medium.png,chart_152_complex_pie_random,blocks,medium,True,high,8
chart_152_complex_pie_rotation_medium.png,chart_152_complex_pie,rotation,medium,True,high,8
chart_153_advanced_scatter_brightness_shift_medium.png,chart_153_advanced_scatter_brightness,shift,medium,True,high,15
chart_153_advanced_scatter_gaussian_blur_medium.png,chart_153_advanced_scatter_gaussian,blur,medium,True,medium,15
chart_153_advanced_scatter_grayscale_conversion_medium.png,chart_153_advanced_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_153_advanced_scatter_legend_corruption_medium.png,chart_153_advanced_scatter_legend,corruption,medium,True,medium,13
chart_153_advanced_scatter_random_blocks_medium.png,chart_153_advanced_scatter_random,blocks,medium,True,medium,15
chart_153_advanced_scatter_rotation_medium.png,chart_153_advanced_scatter,rotation,medium,True,medium,15
chart_154_complex_line_brightness_shift_medium.png,chart_154_complex_line_brightness,shift,medium,True,medium,10
chart_154_complex_line_gaussian_blur_medium.png,chart_154_complex_line_gaussian,blur,medium,True,medium,10
chart_154_complex_line_grayscale_conversion_medium.png,chart_154_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_154_complex_line_legend_corruption_medium.png,chart_154_complex_line_legend,corruption,medium,True,medium,10
chart_154_complex_line_random_blocks_medium.png,chart_154_complex_line_random,blocks,medium,True,medium,10
chart_154_complex_line_rotation_medium.png,chart_154_complex_line,rotation,medium,True,medium,10
chart_155_medium_bar_brightness_shift_medium.png,chart_155_medium_bar_brightness,shift,medium,True,high,30
chart_155_medium_bar_gaussian_blur_medium.png,chart_155_medium_bar_gaussian,blur,medium,True,high,30
chart_155_medium_bar_grayscale_conversion_medium.png,chart_155_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_155_medium_bar_legend_corruption_medium.png,chart_155_medium_bar_legend,corruption,medium,True,medium,30
chart_155_medium_bar_random_blocks_medium.png,chart_155_medium_bar_random,blocks,medium,True,low,0
chart_155_medium_bar_rotation_medium.png,chart_155_medium_bar,rotation,medium,True,medium,30
chart_156_complex_line_brightness_shift_medium.png,chart_156_complex_line_brightness,shift,medium,True,medium,11
chart_156_complex_line_gaussian_blur_medium.png,chart_156_complex_line_gaussian,blur,medium,True,medium,11
chart_156_complex_line_grayscale_conversion_medium.png,chart_156_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_156_complex_line_legend_corruption_medium.png,chart_156_complex_line_legend,corruption,medium,True,medium,11
chart_156_complex_line_random_blocks_medium.png,chart_156_complex_line_random,blocks,medium,True,low,0
chart_156_complex_line_rotation_medium.png,chart_156_complex_line,rotation,medium,True,medium,11
chart_157_complex_line_brightness_shift_medium.png,chart_157_complex_line_brightness,shift,medium,True,medium,12
chart_157_complex_line_gaussian_blur_medium.png,chart_157_complex_line_gaussian,blur,medium,True,medium,12
chart_157_complex_line_grayscale_conversion_medium.png,chart_157_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_157_complex_line_legend_corruption_medium.png,chart_157_complex_line_legend,corruption,medium,True,medium,12
chart_157_complex_line_random_blocks_medium.png,chart_157_complex_line_random,blocks,medium,True,low,0
chart_157_complex_line_rotation_medium.png,chart_157_complex_line,rotation,medium,True,medium,12
chart_158_advanced_pie_brightness_shift_medium.png,chart_158_advanced_pie_brightness,shift,medium,True,high,12
chart_158_advanced_pie_gaussian_blur_medium.png,chart_158_advanced_pie_gaussian,blur,medium,True,high,12
chart_158_advanced_pie_grayscale_conversion_medium.png,chart_158_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_158_advanced_pie_legend_corruption_medium.png,chart_158_advanced_pie_legend,corruption,medium,True,high,12
chart_158_advanced_pie_random_blocks_medium.png,chart_158_advanced_pie_random,blocks,medium,True,medium,12
chart_158_advanced_pie_rotation_medium.png,chart_158_advanced_pie,rotation,medium,True,high,12
chart_159_medium_area_brightness_shift_medium.png,chart_159_medium_area_brightness,shift,medium,True,medium,10
chart_159_medium_area_gaussian_blur_medium.png,chart_159_medium_area_gaussian,blur,medium,True,medium,10
chart_159_medium_area_grayscale_conversion_medium.png,chart_159_medium_area_grayscale,conversion,medium,False,not_extracted,0
chart_159_medium_area_legend_corruption_medium.png,chart_159_medium_area_legend,corruption,medium,True,medium,8
chart_159_medium_area_random_blocks_medium.png,chart_159_medium_area_random,blocks,medium,True,medium,10
chart_159_medium_area_rotation_medium.png,chart_159_medium_area,rotation,medium,True,medium,10
chart_160_advanced_pie_brightness_shift_medium.png,chart_160_advanced_pie_brightness,shift,medium,True,high,14
chart_160_advanced_pie_gaussian_blur_medium.png,chart_160_advanced_pie_gaussian,blur,medium,True,high,14
chart_160_advanced_pie_grayscale_conversion_medium.png,chart_160_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_160_advanced_pie_legend_corruption_medium.png,chart_160_advanced_pie_legend,corruption,medium,True,high,14
chart_160_advanced_pie_random_blocks_medium.png,chart_160_advanced_pie_random,blocks,medium,True,high,14
chart_160_advanced_pie_rotation_medium.png,chart_160_advanced_pie,rotation,medium,True,high,14
chart_161_complex_bar_brightness_shift_medium.png,chart_161_complex_bar_brightness,shift,medium,True,high,44
chart_161_complex_bar_gaussian_blur_medium.png,chart_161_complex_bar_gaussian,blur,medium,True,high,42
chart_161_complex_bar_grayscale_conversion_medium.png,chart_161_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_161_complex_bar_legend_corruption_medium.png,chart_161_complex_bar_legend,corruption,medium,True,high,40
chart_161_complex_bar_random_blocks_medium.png,chart_161_complex_bar_random,blocks,medium,True,medium,11
chart_161_complex_bar_rotation_medium.png,chart_161_complex_bar,rotation,medium,True,high,44
chart_162_medium_line_brightness_shift_medium.png,chart_162_medium_line_brightness,shift,medium,True,medium,6
chart_162_medium_line_gaussian_blur_medium.png,chart_162_medium_line_gaussian,blur,medium,True,medium,18
chart_162_medium_line_grayscale_conversion_medium.png,chart_162_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_162_medium_line_legend_corruption_medium.png,chart_162_medium_line_legend,corruption,medium,True,medium,6
chart_162_medium_line_random_blocks_medium.png,chart_162_medium_line_random,blocks,medium,True,medium,6
chart_162_medium_line_rotation_medium.png,chart_162_medium_line,rotation,medium,True,medium,6
chart_163_medium_bar_brightness_shift_medium.png,chart_163_medium_bar_brightness,shift,medium,True,high,21
chart_163_medium_bar_gaussian_blur_medium.png,chart_163_medium_bar_gaussian,blur,medium,True,high,21
chart_163_medium_bar_grayscale_conversion_medium.png,chart_163_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_163_medium_bar_legend_corruption_medium.png,chart_163_medium_bar_legend,corruption,medium,True,medium,21
chart_163_medium_bar_random_blocks_medium.png,chart_163_medium_bar_random,blocks,medium,True,low,0
chart_163_medium_bar_rotation_medium.png,chart_163_medium_bar,rotation,medium,True,high,21
chart_164_complex_line_brightness_shift_medium.png,chart_164_complex_line_brightness,shift,medium,True,medium,12
chart_164_complex_line_gaussian_blur_medium.png,chart_164_complex_line_gaussian,blur,medium,True,medium,12
chart_164_complex_line_grayscale_conversion_medium.png,chart_164_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_164_complex_line_legend_corruption_medium.png,chart_164_complex_line_legend,corruption,medium,True,medium,12
chart_164_complex_line_random_blocks_medium.png,chart_164_complex_line_random,blocks,medium,True,low,0
chart_164_complex_line_rotation_medium.png,chart_164_complex_line,rotation,medium,True,medium,12
chart_165_complex_bar_brightness_shift_medium.png,chart_165_complex_bar_brightness,shift,medium,True,high,32
chart_165_complex_bar_gaussian_blur_medium.png,chart_165_complex_bar_gaussian,blur,medium,True,high,32
chart_165_complex_bar_grayscale_conversion_medium.png,chart_165_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_165_complex_bar_legend_corruption_medium.png,chart_165_complex_bar_legend,corruption,medium,True,high,31
chart_165_complex_bar_random_blocks_medium.png,chart_165_complex_bar_random,blocks,medium,True,medium,20
chart_165_complex_bar_rotation_medium.png,chart_165_complex_bar,rotation,medium,True,high,32
chart_166_advanced_scatter_brightness_shift_medium.png,chart_166_advanced_scatter_brightness,shift,medium,True,medium,15
chart_166_advanced_scatter_gaussian_blur_medium.png,chart_166_advanced_scatter_gaussian,blur,medium,True,medium,15
chart_166_advanced_scatter_grayscale_conversion_medium.png,chart_166_advanced_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_166_advanced_scatter_legend_corruption_medium.png,chart_166_advanced_scatter_legend,corruption,medium,True,medium,15
chart_166_advanced_scatter_random_blocks_medium.png,chart_166_advanced_scatter_random,blocks,medium,True,medium,15
chart_166_advanced_scatter_rotation_medium.png,chart_166_advanced_scatter,rotation,medium,True,medium,15
chart_167_complex_bar_brightness_shift_medium.png,chart_167_complex_bar_brightness,shift,medium,True,high,40
chart_167_complex_bar_gaussian_blur_medium.png,chart_167_complex_bar_gaussian,blur,medium,True,high,40
chart_167_complex_bar_grayscale_conversion_medium.png,chart_167_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_167_complex_bar_legend_corruption_medium.png,chart_167_complex_bar_legend,corruption,medium,True,high,30
chart_167_complex_bar_random_blocks_medium.png,chart_167_complex_bar_random,blocks,medium,True,low,0
chart_167_complex_bar_rotation_medium.png,chart_167_complex_bar,rotation,medium,True,high,40
chart_168_complex_scatter_brightness_shift_medium.png,chart_168_complex_scatter_brightness,shift,medium,True,high,9
chart_168_complex_scatter_gaussian_blur_medium.png,chart_168_complex_scatter_gaussian,blur,medium,True,high,9
chart_168_complex_scatter_grayscale_conversion_medium.png,chart_168_complex_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_168_complex_scatter_legend_corruption_medium.png,chart_168_complex_scatter_legend,corruption,medium,True,high,8
chart_168_complex_scatter_random_blocks_medium.png,chart_168_complex_scatter_random,blocks,medium,True,medium,9
chart_168_complex_scatter_rotation_medium.png,chart_168_complex_scatter,rotation,medium,True,high,9
chart_169_advanced_line_brightness_shift_medium.png,chart_169_advanced_line_brightness,shift,medium,True,high,10
chart_169_advanced_line_gaussian_blur_medium.png,chart_169_advanced_line_gaussian,blur,medium,True,high,10
chart_169_advanced_line_grayscale_conversion_medium.png,chart_169_advanced_line_grayscale,conversion,medium,False,not_extracted,0
chart_169_advanced_line_legend_corruption_medium.png,chart_169_advanced_line_legend,corruption,medium,True,medium,10
chart_169_advanced_line_random_blocks_medium.png,chart_169_advanced_line_random,blocks,medium,True,medium,10
chart_169_advanced_line_rotation_medium.png,chart_169_advanced_line,rotation,medium,True,high,10
chart_170_advanced_pie_brightness_shift_medium.png,chart_170_advanced_pie_brightness,shift,medium,True,high,15
chart_170_advanced_pie_gaussian_blur_medium.png,chart_170_advanced_pie_gaussian,blur,medium,True,high,15
chart_170_advanced_pie_grayscale_conversion_medium.png,chart_170_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_170_advanced_pie_legend_corruption_medium.png,chart_170_advanced_pie_legend,corruption,medium,True,high,15
chart_170_advanced_pie_random_blocks_medium.png,chart_170_advanced_pie_random,blocks,medium,True,medium,15
chart_170_advanced_pie_rotation_medium.png,chart_170_advanced_pie,rotation,medium,True,high,15
chart_171_medium_bar_brightness_shift_medium.png,chart_171_medium_bar_brightness,shift,medium,True,high,12
chart_171_medium_bar_gaussian_blur_medium.png,chart_171_medium_bar_gaussian,blur,medium,True,high,12
chart_171_medium_bar_grayscale_conversion_medium.png,chart_171_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_171_medium_bar_legend_corruption_medium.png,chart_171_medium_bar_legend,corruption,medium,True,high,10
chart_171_medium_bar_random_blocks_medium.png,chart_171_medium_bar_random,blocks,medium,True,low,10
chart_171_medium_bar_rotation_medium.png,chart_171_medium_bar,rotation,medium,True,high,12
chart_172_advanced_area_brightness_shift_medium.png,chart_172_advanced_area_brightness,shift,medium,True,medium,10
chart_172_advanced_area_gaussian_blur_medium.png,chart_172_advanced_area_gaussian,blur,medium,True,medium,10
chart_172_advanced_area_grayscale_conversion_medium.png,chart_172_advanced_area_grayscale,conversion,medium,False,not_extracted,0
chart_172_advanced_area_legend_corruption_medium.png,chart_172_advanced_area_legend,corruption,medium,True,medium,10
chart_172_advanced_area_random_blocks_medium.png,chart_172_advanced_area_random,blocks,medium,True,low,10
chart_172_advanced_area_rotation_medium.png,chart_172_advanced_area,rotation,medium,True,high,10
chart_173_advanced_line_brightness_shift_medium.png,chart_173_advanced_line_brightness,shift,medium,True,medium,14
chart_173_advanced_line_gaussian_blur_medium.png,chart_173_advanced_line_gaussian,blur,medium,True,medium,14
chart_173_advanced_line_grayscale_conversion_medium.png,chart_173_advanced_line_grayscale,conversion,medium,False,not_extracted,0
chart_173_advanced_line_legend_corruption_medium.png,chart_173_advanced_line_legend,corruption,medium,True,high,14
chart_173_advanced_line_random_blocks_medium.png,chart_173_advanced_line_random,blocks,medium,True,medium,14
chart_173_advanced_line_rotation_medium.png,chart_173_advanced_line,rotation,medium,True,medium,14
chart_174_medium_scatter_brightness_shift_medium.png,chart_174_medium_scatter_brightness,shift,medium,True,medium,6
chart_174_medium_scatter_gaussian_blur_medium.png,chart_174_medium_scatter_gaussian,blur,medium,True,medium,6
chart_174_medium_scatter_grayscale_conversion_medium.png,chart_174_medium_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_174_medium_scatter_legend_corruption_medium.png,chart_174_medium_scatter_legend,corruption,medium,True,medium,6
chart_174_medium_scatter_random_blocks_medium.png,chart_174_medium_scatter_random,blocks,medium,True,medium,6
chart_174_medium_scatter_rotation_medium.png,chart_174_medium_scatter,rotation,medium,True,medium,6
chart_175_complex_line_brightness_shift_medium.png,chart_175_complex_line_brightness,shift,medium,True,medium,12
chart_175_complex_line_gaussian_blur_medium.png,chart_175_complex_line_gaussian,blur,medium,True,medium,12
chart_175_complex_line_grayscale_conversion_medium.png,chart_175_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_175_complex_line_legend_corruption_medium.png,chart_175_complex_line_legend,corruption,medium,True,medium,10
chart_175_complex_line_random_blocks_medium.png,chart_175_complex_line_random,blocks,medium,True,low,0
chart_175_complex_line_rotation_medium.png,chart_175_complex_line,rotation,medium,True,medium,12
chart_176_advanced_bar_brightness_shift_medium.png,chart_176_advanced_bar_brightness,shift,medium,True,high,12
chart_176_advanced_bar_gaussian_blur_medium.png,chart_176_advanced_bar_gaussian,blur,medium,True,high,12
chart_176_advanced_bar_grayscale_conversion_medium.png,chart_176_advanced_bar_grayscale,conversion,medium,False,not_extracted,0
chart_176_advanced_bar_legend_corruption_medium.png,chart_176_advanced_bar_legend,corruption,medium,True,high,12
chart_176_advanced_bar_random_blocks_medium.png,chart_176_advanced_bar_random,blocks,medium,True,low,12
chart_176_advanced_bar_rotation_medium.png,chart_176_advanced_bar,rotation,medium,True,medium,12
chart_177_medium_bar_brightness_shift_medium.png,chart_177_medium_bar_brightness,shift,medium,True,medium,30
chart_177_medium_bar_gaussian_blur_medium.png,chart_177_medium_bar_gaussian,blur,medium,True,medium,30
chart_177_medium_bar_grayscale_conversion_medium.png,chart_177_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_177_medium_bar_legend_corruption_medium.png,chart_177_medium_bar_legend,corruption,medium,True,medium,10
chart_177_medium_bar_random_blocks_medium.png,chart_177_medium_bar_random,blocks,medium,True,low,0
chart_177_medium_bar_rotation_medium.png,chart_177_medium_bar,rotation,medium,True,medium,30
chart_178_advanced_line_brightness_shift_medium.png,chart_178_advanced_line_brightness,shift,medium,True,high,12
chart_178_advanced_line_gaussian_blur_medium.png,chart_178_advanced_line_gaussian,blur,medium,True,high,12
chart_178_advanced_line_grayscale_conversion_medium.png,chart_178_advanced_line_grayscale,conversion,medium,False,not_extracted,0
chart_178_advanced_line_legend_corruption_medium.png,chart_178_advanced_line_legend,corruption,medium,True,high,10
chart_178_advanced_line_random_blocks_medium.png,chart_178_advanced_line_random,blocks,medium,True,low,0
chart_178_advanced_line_rotation_medium.png,chart_178_advanced_line,rotation,medium,True,high,12
chart_179_complex_line_brightness_shift_medium.png,chart_179_complex_line_brightness,shift,medium,True,medium,10
chart_179_complex_line_gaussian_blur_medium.png,chart_179_complex_line_gaussian,blur,medium,True,medium,10
chart_179_complex_line_grayscale_conversion_medium.png,chart_179_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_179_complex_line_legend_corruption_medium.png,chart_179_complex_line_legend,corruption,medium,True,medium,8
chart_179_complex_line_random_blocks_medium.png,chart_179_complex_line_random,blocks,medium,True,low,0
chart_179_complex_line_rotation_medium.png,chart_179_complex_line,rotation,medium,True,medium,10
chart_180_advanced_bar_brightness_shift_medium.png,chart_180_advanced_bar_brightness,shift,medium,True,high,11
chart_180_advanced_bar_gaussian_blur_medium.png,chart_180_advanced_bar_gaussian,blur,medium,True,high,11
chart_180_advanced_bar_grayscale_conversion_medium.png,chart_180_advanced_bar_grayscale,conversion,medium,False,not_extracted,0
chart_180_advanced_bar_legend_corruption_medium.png,chart_180_advanced_bar_legend,corruption,medium,True,high,10
chart_180_advanced_bar_random_blocks_medium.png,chart_180_advanced_bar_random,blocks,medium,True,low,11
chart_180_advanced_bar_rotation_medium.png,chart_180_advanced_bar,rotation,medium,True,high,55
chart_181_medium_pie_brightness_shift_medium.png,chart_181_medium_pie_brightness,shift,medium,True,high,9
chart_181_medium_pie_gaussian_blur_medium.png,chart_181_medium_pie_gaussian,blur,medium,True,high,9
chart_181_medium_pie_grayscale_conversion_medium.png,chart_181_medium_pie_grayscale,conversion,medium,False,not_extracted,0
chart_181_medium_pie_legend_corruption_medium.png,chart_181_medium_pie_legend,corruption,medium,True,high,9
chart_181_medium_pie_random_blocks_medium.png,chart_181_medium_pie_random,blocks,medium,True,high,9
chart_181_medium_pie_rotation_medium.png,chart_181_medium_pie,rotation,medium,True,high,9
chart_182_complex_bar_brightness_shift_medium.png,chart_182_complex_bar_brightness,shift,medium,True,high,48
chart_182_complex_bar_gaussian_blur_medium.png,chart_182_complex_bar_gaussian,blur,medium,True,high,12
chart_182_complex_bar_grayscale_conversion_medium.png,chart_182_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_182_complex_bar_legend_corruption_medium.png,chart_182_complex_bar_legend,corruption,medium,True,high,46
chart_182_complex_bar_random_blocks_medium.png,chart_182_complex_bar_random,blocks,medium,True,medium,6
chart_182_complex_bar_rotation_medium.png,chart_182_complex_bar,rotation,medium,False,not_extracted,0
chart_183_advanced_scatter_brightness_shift_medium.png,chart_183_advanced_scatter_brightness,shift,medium,True,medium,9
chart_183_advanced_scatter_gaussian_blur_medium.png,chart_183_advanced_scatter_gaussian,blur,medium,True,high,9
chart_183_advanced_scatter_grayscale_conversion_medium.png,chart_183_advanced_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_183_advanced_scatter_legend_corruption_medium.png,chart_183_advanced_scatter_legend,corruption,medium,True,medium,9
