extraction_key,original_chart_id,matched_original_key,perturbation_type,intensity,perturbed_exact_match,perturbed_f1,perturbed_value_accuracy,perturbed_structural,original_exact_match,original_f1,original_value_accuracy,original_structural,dri_exact_match,dri_f1,dri_value_accuracy,dri_structural,composite_dri
chart_008_complex_pie_gaussian_blur_low,chart_008,chart_008_complex_pie,blur,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_016_medium_area_legend_corruption_medium,chart_016,chart_016_medium_area,corruption,medium,0.0,0.4444444444444444,33.33333333333333,50.0,0.0,0.7777777777777778,44.44444444444444,50.0,1.0,0.5714285714285714,0.75,1.0,0.8303571428571428
chart_174_complex_line_gaussian_blur_medium,chart_174,chart_174_complex_line,blur,medium,0.0,0.10000000000000002,10.0,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_036_advanced_bar_legend_corruption_medium,chart_036,chart_036_advanced_bar,corruption,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,20.833333333333336,1.0,1.0,1.0,0.7999999999999998,0.95
chart_074_complex_bar_gaussian_blur_low,chart_074,chart_074_complex_bar,blur,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_002_medium_bar_brightness_shift_medium,chart_002,chart_002_medium_line,shift,medium,0.0,0.0,0.0,27.77777777777778,0.0,0.5,30.0,100.0,1.0,0.0,0.0,0.2777777777777777,0.3194444444444444
chart_120_complex_pie_rotation_high,chart_120,chart_120_complex_pie,rotation,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_030_medium_bar_brightness_shift_high,chart_030,chart_030_medium_bar,shift,high,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_011_medium_scatter_gaussian_blur_medium,chart_011,chart_011_medium_scatter,blur,medium,0.0,0.0,0.0,92.85714285714286,0.0,0.0,0.0,92.85714285714286,1.0,1.0,1.0,1.0,1.0
chart_121_complex_scatter_legend_corruption_medium,chart_121,chart_121_complex_scatter,corruption,medium,0.0,0.0,0.0,90.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.9,0.975
chart_151_complex_line_rotation_medium,chart_151,chart_151_complex_line,rotation,medium,0.0,0.36363636363636365,18.181818181818183,100.0,0.0,0.36363636363636365,36.36363636363637,100.0,1.0,1.0,0.5,1.0,0.875
chart_169_medium_scatter_rotation_medium,chart_169,chart_169_medium_scatter,rotation,medium,0.0,0.0,0.0,92.85714285714286,0.0,0.0,0.0,92.85714285714286,1.0,1.0,1.0,1.0,1.0
chart_129_complex_bar_brightness_shift_medium,chart_129,chart_129_complex_bar,shift,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_109_advanced_bar_rotation_low,chart_109,chart_109_advanced_bar,rotation,low,0.0,0.8000000000000002,66.66666666666666,50.0,0.0,0.0,0.0,13.392857142857142,1.0,0.0,0.0,1.0,0.5
chart_008_complex_pie_rotation_high,chart_008,chart_008_complex_pie,rotation,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_131_complex_bar_gaussian_blur_medium,chart_131,chart_131_complex_bar,blur,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_064_complex_pie_random_blocks_medium,chart_064,chart_064_complex_pie,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_183_complex_bar_gaussian_blur_medium,chart_183,chart_183_complex_bar,blur,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_119_advanced_pie_brightness_shift_medium,chart_119,chart_119_advanced_pie,shift,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_010_advanced_pie_brightness_shift_medium,chart_010,chart_010_advanced_pie,shift,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_162_complex_bar_brightness_shift_low,chart_162,chart_162_complex_bar,shift,low,0.0,0.0,0.0,12.5,0.0,0.0,0.0,13.157894736842104,1.0,1.0,1.0,0.9500000000000001,0.9875
chart_196_advanced_scatter_gaussian_blur_low,chart_196,chart_196_advanced_scatter,blur,low,0.0,0.42857142857142855,35.714285714285715,100.0,0.0,0.35714285714285715,14.285714285714285,100.0,1.0,1.0,1.0,1.0,1.0
chart_134_advanced_scatter_rotation_high,chart_134,chart_134_advanced_scatter,rotation,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_133_medium_line_legend_corruption_medium,chart_133,chart_133_medium_line,corruption,medium,0.0,0.33333333333333326,10.0,90.0,0.0,0.3,10.0,100.0,1.0,1.0,1.0,0.9,0.975
chart_081_complex_scatter_rotation_medium,chart_081,chart_081_complex_scatter,rotation,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_116_advanced_pie_random_blocks_medium,chart_116,chart_116_advanced_pie,blocks,medium,0.0,0.0,0.0,96.42857142857143,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.9642857142857143,0.9910714285714286
chart_058_complex_bar_random_blocks_medium,chart_058,chart_058_complex_bar,blocks,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_195_advanced_pie_legend_corruption_medium,chart_195,chart_195_advanced_pie,corruption,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_113_complex_bar_brightness_shift_high,chart_113,chart_113_complex_bar,shift,high,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,17.391304347826086,1.0,1.0,1.0,1.0,1.0
chart_134_advanced_scatter_brightness_shift_high,chart_134,chart_134_advanced_scatter,shift,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_034_medium_line_gaussian_blur_medium,chart_034,chart_034_medium_line,blur,medium,0.0,0.19047619047619047,0.0,75.0,0.0,0.19047619047619047,0.0,75.0,1.0,1.0,1.0,1.0,1.0
chart_087_complex_scatter_legend_corruption_medium,chart_087,chart_087_complex_scatter,corruption,medium,0.0,0.3333333333333333,11.11111111111111,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_013_advanced_bar_gaussian_blur_low,chart_013,chart_013_advanced_bar,blur,low,0.0,0.15384615384615385,15.384615384615385,50.0,0.0,0.23076923076923078,15.384615384615385,50.0,1.0,0.6666666666666667,1.0,1.0,0.9166666666666667
chart_154_medium_area_legend_corruption_medium,chart_154,chart_154_medium_area,corruption,medium,0.0,0.4000000000000001,20.0,50.0,0.0,0.4000000000000001,20.0,50.0,1.0,1.0,1.0,1.0,1.0
chart_155_advanced_pie_rotation_medium,chart_155,chart_155_advanced_pie,rotation,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_134_advanced_scatter_gaussian_blur_high,chart_134,chart_134_advanced_scatter,blur,high,0.0,0.18181818181818182,9.090909090909092,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_180_advanced_bar_random_blocks_medium,chart_180,chart_180_advanced_bar,blocks,medium,0.0,0.25,16.666666666666664,50.0,0.0,0.25,16.666666666666664,50.0,1.0,1.0,1.0,1.0,1.0
chart_061_complex_bar_gaussian_blur_medium,chart_061,chart_061_complex_bar,blur,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_193_medium_line_brightness_shift_medium,chart_193,chart_193_medium_line,shift,medium,0.0,0.6666666666666666,33.33333333333333,100.0,0.0,0.3333333333333333,33.33333333333333,75.0,1.0,1.0,1.0,1.0,1.0
chart_076_medium_area_gaussian_blur_high,chart_076,chart_076_medium_area,blur,high,0.0,0.5714285714285714,57.14285714285714,50.0,0.0,0.5714285714285714,42.857142857142854,50.0,1.0,1.0,1.0,1.0,1.0
chart_045_complex_bar_brightness_shift_medium,chart_045,chart_045_complex_bar,shift,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_079_complex_bar_legend_corruption_medium,chart_079,chart_079_complex_bar,corruption,medium,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_036_advanced_bar_gaussian_blur_low,chart_036,chart_036_advanced_bar,blur,low,0.0,0.0,0.0,18.51851851851852,0.0,0.0,0.0,20.833333333333336,1.0,1.0,1.0,0.8888888888888888,0.9722222222222222
chart_072_advanced_line_legend_corruption_medium,chart_072,chart_072_advanced_line,corruption,medium,0.0,0.7,50.0,100.0,0.0,0.6,50.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_008_complex_pie_gaussian_blur_medium,chart_008,chart_008_complex_pie,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_092_advanced_scatter_rotation_medium,chart_092,chart_092_advanced_scatter,rotation,medium,0.0,0.0,0.0,100.0,0.0,0.20000000000000004,6.666666666666667,100.0,1.0,0.0,0.0,1.0,0.5
chart_133_medium_line_random_blocks_medium,chart_133,chart_133_medium_line,blocks,medium,0.0,0.0,0.0,50.0,0.0,0.3,10.0,100.0,1.0,0.0,0.0,0.5,0.375
chart_030_medium_bar_brightness_shift_medium,chart_030,chart_030_medium_bar,shift,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_007_complex_line_brightness_shift_medium,chart_007,chart_007_complex_line,shift,medium,0.0,0.20000000000000004,10.0,100.0,0.0,0.20000000000000004,20.0,100.0,1.0,1.0,0.5,1.0,0.875
chart_110_complex_area_legend_corruption_medium,chart_110,chart_110_complex_area,corruption,medium,0.0,0.13333333333333333,12.5,43.75,0.0,0.25,25.0,50.0,1.0,0.5333333333333333,0.5,0.875,0.7270833333333333
chart_002_medium_line_brightness_shift_medium,chart_002,chart_002_medium_line,shift,medium,0.0,0.3,0.0,100.0,0.0,0.5,30.0,100.0,1.0,0.6,0.0,1.0,0.65
chart_158_medium_bar_rotation_medium,chart_158,chart_158_medium_bar,rotation,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_116_advanced_pie_brightness_shift_medium,chart_116,chart_116_advanced_pie,shift,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_083_complex_bar_rotation_high,chart_083,chart_083_complex_bar,rotation,high,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_036_advanced_bar_gaussian_blur_high,chart_036,chart_036_advanced_bar,blur,high,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,20.833333333333336,1.0,1.0,1.0,1.0,1.0
chart_061_complex_bar_rotation_medium,chart_061,chart_061_complex_bar,rotation,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_027_complex_area_rotation_medium,chart_027,chart_027_complex_area,rotation,medium,0.0,0.25,12.5,50.0,0.0,0.0,0.0,12.5,1.0,0.0,0.0,1.0,0.5
chart_153_advanced_pie_brightness_shift_low,chart_153,chart_153_advanced_pie,shift,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_129_complex_bar_rotation_high,chart_129,chart_129_complex_bar,rotation,high,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_036_advanced_bar_rotation_high,chart_036,chart_036_advanced_bar,rotation,high,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,20.833333333333336,1.0,1.0,1.0,1.0,1.0
chart_030_medium_bar_rotation_low,chart_030,chart_030_medium_bar,rotation,low,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_093_complex_area_random_blocks_medium,chart_093,chart_093_complex_area,blocks,medium,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,11.11111111111111,50.0,1.0,0.0,0.0,0.0,0.25
chart_153_advanced_pie_brightness_shift_high,chart_153,chart_153_advanced_pie,shift,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_140_medium_scatter_random_blocks_medium,chart_140,chart_140_medium_scatter,blocks,medium,0.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,91.66666666666667,1.0,1.0,1.0,0.909090909090909,0.9772727272727273
chart_158_medium_bar_gaussian_blur_high,chart_158,chart_158_medium_bar,blur,high,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_030_medium_bar_gaussian_blur_medium,chart_030,chart_030_medium_bar,blur,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_031_complex_bar_brightness_shift_medium,chart_031,chart_031_complex_bar,shift,medium,0.0,0.0,0.0,18.75,0.0,0.0,0.0,18.75,1.0,1.0,1.0,1.0,1.0
chart_036_advanced_bar_random_blocks_medium,chart_036,chart_036_advanced_bar,blocks,medium,0.0,0.0,0.0,41.66666666666667,0.0,0.0,0.0,20.833333333333336,1.0,1.0,1.0,1.0,1.0
chart_189_medium_pie_gaussian_blur_high,chart_189,chart_189_medium_pie,blur,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_117_medium_line_brightness_shift_medium,chart_117,chart_117_medium_line,shift,medium,0.0,0.25,33.33333333333333,66.66666666666666,0.0,0.5,33.33333333333333,100.0,1.0,0.5,1.0,0.6666666666666665,0.7916666666666666
chart_104_advanced_line_gaussian_blur_medium,chart_104,chart_104_advanced_line,blur,medium,0.0,0.21428571428571427,7.142857142857142,100.0,0.0,0.14285714285714285,0.0,100.0,1.0,1.0,0.0,1.0,0.75
chart_129_complex_bar_gaussian_blur_medium,chart_129,chart_129_complex_bar,blur,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_120_complex_pie_brightness_shift_low,chart_120,chart_120_complex_pie,shift,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_059_advanced_bar_brightness_shift_low,chart_059,chart_059_advanced_bar,shift,low,0.0,0.09090909090909091,9.090909090909092,50.0,0.0,0.30303030303030304,81.81818181818183,10.0,1.0,0.30000000000000004,0.11111111111111116,1.0,0.6027777777777779
chart_147_complex_pie_random_blocks_medium,chart_147,chart_147_complex_pie,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_183_complex_bar_brightness_shift_medium,chart_183,chart_183_complex_bar,shift,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_013_advanced_bar_brightness_shift_high,chart_013,chart_013_advanced_bar,shift,high,0.0,0.23076923076923078,23.076923076923077,50.0,0.0,0.23076923076923078,15.384615384615385,50.0,1.0,1.0,1.0,1.0,1.0
chart_200_complex_pie_gaussian_blur_medium,chart_200,chart_200_complex_pie,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_083_complex_bar_gaussian_blur_high,chart_083,chart_083_complex_bar,blur,high,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_118_medium_line_gaussian_blur_medium,chart_118,chart_118_medium_line,blur,medium,0.0,0.4166666666666667,66.66666666666666,66.66666666666666,0.0,0.5,33.33333333333333,100.0,1.0,0.8333333333333334,1.0,0.6666666666666665,0.875
chart_059_advanced_bar_rotation_low,chart_059,chart_059_advanced_bar,rotation,low,0.0,0.09090909090909091,9.090909090909092,50.0,0.0,0.30303030303030304,81.81818181818183,10.0,1.0,0.30000000000000004,0.11111111111111116,1.0,0.6027777777777779
chart_160_complex_bar_brightness_shift_medium,chart_160,chart_160_complex_bar,shift,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_162_complex_bar_brightness_shift_medium,chart_162,chart_162_complex_bar,shift,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,13.157894736842104,1.0,1.0,1.0,0.9500000000000001,0.9875
chart_012_advanced_line_legend_corruption_medium,chart_012,chart_012_advanced_line,corruption,medium,0.0,0.0,0.0,95.83333333333333,0.0,0.0,0.0,95.83333333333333,1.0,1.0,1.0,1.0,1.0
chart_071_advanced_bar_gaussian_blur_medium,chart_071,chart_071_advanced_bar,blur,medium,0.0,0.38461538461538464,23.076923076923077,50.0,0.0,0.04938271604938271,7.6923076923076925,9.558823529411764,1.0,1.0,1.0,1.0,1.0
chart_071_advanced_bar_rotation_high,chart_071,chart_071_advanced_bar,rotation,high,0.0,0.23076923076923078,23.076923076923077,50.0,0.0,0.04938271604938271,7.6923076923076925,9.558823529411764,1.0,1.0,1.0,1.0,1.0
chart_138_complex_bar_random_blocks_medium,chart_138,chart_138_complex_bar,blocks,medium,0.0,0.0,0.0,13.88888888888889,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_094_complex_scatter_random_blocks_medium,chart_094,chart_094_complex_scatter,blocks,medium,0.0,0.0,0.0,91.66666666666667,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.9166666666666667,0.9791666666666667
chart_023_medium_scatter_rotation_medium,chart_023,chart_023_medium_scatter,rotation,medium,0.0,0.0,0.0,80.0,0.0,0.0,0.0,85.0,1.0,1.0,1.0,0.9411764705882353,0.9852941176470589
chart_076_medium_area_brightness_shift_low,chart_076,chart_076_medium_area,shift,low,0.0,0.5714285714285714,42.857142857142854,50.0,0.0,0.5714285714285714,42.857142857142854,50.0,1.0,1.0,1.0,1.0,1.0
chart_122_advanced_scatter_gaussian_blur_low,chart_122,chart_122_advanced_scatter,blur,low,0.0,1.0,83.33333333333334,100.0,0.0,1.0,83.33333333333334,100.0,1.0,1.0,1.0,1.0,1.0
chart_071_advanced_bar_rotation_low,chart_071,chart_071_advanced_bar,rotation,low,0.0,0.38461538461538464,23.076923076923077,50.0,0.0,0.04938271604938271,7.6923076923076925,9.558823529411764,1.0,1.0,1.0,1.0,1.0
chart_120_complex_pie_legend_corruption_medium,chart_120,chart_120_complex_pie,corruption,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_160_complex_bar_legend_corruption_medium,chart_160,chart_160_complex_bar,corruption,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_051_advanced_area_legend_corruption_medium,chart_051,chart_051_advanced_area,corruption,medium,0.0,0.5384615384615384,38.46153846153847,100.0,0.0,0.0,0.0,67.56756756756756,1.0,0.0,0.0,1.0,0.5
chart_050_medium_pie_random_blocks_medium,chart_050,chart_050_medium_pie,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_183_complex_bar_legend_corruption_medium,chart_183,chart_183_complex_bar,corruption,medium,0.0,0.5294117647058824,88.88888888888889,18.0,0.0,0.0,0.0,16.666666666666664,1.0,0.0,0.0,1.0,0.5
chart_076_medium_area_rotation_low,chart_076,chart_076_medium_area,rotation,low,0.0,0.42857142857142855,28.57142857142857,50.0,0.0,0.5714285714285714,42.857142857142854,50.0,1.0,0.75,0.6666666666666667,1.0,0.8541666666666667
chart_159_complex_line_rotation_medium,chart_159,chart_159_complex_line,rotation,medium,0.0,0.16666666666666666,8.333333333333332,100.0,0.0,0.25,16.666666666666664,100.0,1.0,0.6666666666666666,0.5,1.0,0.7916666666666666
chart_088_complex_bar_rotation_medium,chart_088,chart_088_complex_bar,rotation,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_097_medium_line_legend_corruption_medium,chart_097,chart_097_medium_line,corruption,medium,0.0,0.38095238095238093,28.57142857142857,75.0,0.0,0.38095238095238093,42.857142857142854,75.0,1.0,1.0,0.6666666666666667,1.0,0.9166666666666667
chart_109_advanced_bar_gaussian_blur_medium,chart_109,chart_109_advanced_bar,blur,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,13.392857142857142,1.0,1.0,1.0,0.9333333333333333,0.9833333333333334
chart_002_medium_bar_rotation_high,chart_002,chart_002_medium_line,rotation,high,0.0,0.0,0.0,27.77777777777778,0.0,0.5,30.0,100.0,1.0,0.0,0.0,0.2777777777777777,0.3194444444444444
chart_019_advanced_scatter_brightness_shift_medium,chart_019,chart_019_advanced_scatter,shift,medium,0.0,0.6666666666666667,33.33333333333333,80.0,0.0,0.7499999999999999,20.0,80.0,1.0,0.8888888888888891,1.0,1.0,0.9722222222222223
chart_109_advanced_bar_rotation_medium,chart_109,chart_109_advanced_bar,rotation,medium,0.0,0.0,0.0,13.392857142857142,0.0,0.0,0.0,13.392857142857142,1.0,1.0,1.0,1.0,1.0
chart_030_medium_bar_legend_corruption_medium,chart_030,chart_030_medium_bar,corruption,medium,0.0,0.0,0.0,30.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_067_advanced_scatter_rotation_medium,chart_067,chart_067_advanced_scatter,rotation,medium,0.0,0.09090909090909091,0.0,100.0,0.0,0.09090909090909091,9.090909090909092,100.0,1.0,1.0,0.0,1.0,0.75
chart_113_complex_bar_brightness_shift_low,chart_113,chart_113_complex_bar,shift,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,17.391304347826086,1.0,1.0,1.0,0.9583333333333333,0.9895833333333333
chart_082_complex_line_brightness_shift_high,chart_082,chart_082_complex_line,shift,high,0.0,0.2727272727272727,9.090909090909092,100.0,0.0,0.2727272727272727,9.090909090909092,100.0,1.0,1.0,1.0,1.0,1.0
chart_003_medium_bar_rotation_high,chart_003,chart_003_advanced_pie,rotation,high,0.0,0.0,0.0,31.25,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.3125,0.828125
chart_158_medium_bar_brightness_shift_high,chart_158,chart_158_medium_bar,shift,high,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_080_medium_pie_random_blocks_medium,chart_080,chart_080_medium_pie,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_092_advanced_scatter_legend_corruption_medium,chart_092,chart_092_advanced_scatter,corruption,medium,0.0,0.14814814814814814,13.333333333333334,90.0,0.0,0.20000000000000004,6.666666666666667,100.0,1.0,0.7407407407407405,1.0,0.9,0.9101851851851851
chart_093_complex_area_gaussian_blur_low,chart_093,chart_093_complex_area,blur,low,0.0,0.2222222222222222,0.0,50.0,0.0,0.4444444444444444,11.11111111111111,50.0,1.0,0.5,0.0,1.0,0.625
chart_158_medium_bar_gaussian_blur_low,chart_158,chart_158_medium_bar,blur,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_190_advanced_line_gaussian_blur_medium,chart_190,chart_190_advanced_line,blur,medium,0.0,0.13043478260869568,13.333333333333334,74.19354838709677,0.0,0.10714285714285712,13.333333333333334,68.29268292682926,1.0,1.0,1.0,1.0,1.0
chart_166_medium_bar_gaussian_blur_medium,chart_166,chart_166_medium_bar,blur,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_087_complex_scatter_brightness_shift_medium,chart_087,chart_087_complex_scatter,shift,medium,0.0,0.3333333333333333,11.11111111111111,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_192_complex_line_gaussian_blur_high,chart_192,chart_192_complex_line,blur,high,0.0,0.2727272727272727,18.181818181818183,100.0,0.0,0.09090909090909091,9.090909090909092,100.0,1.0,1.0,1.0,1.0,1.0
chart_080_medium_pie_rotation_medium,chart_080,chart_080_medium_pie,rotation,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_099_medium_line_brightness_shift_medium,chart_099,chart_099_medium_line,shift,medium,0.0,0.5,33.33333333333333,100.0,0.0,0.5,16.666666666666664,100.0,1.0,1.0,1.0,1.0,1.0
chart_058_complex_bar_brightness_shift_low,chart_058,chart_058_complex_bar,shift,low,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_147_complex_pie_legend_corruption_medium,chart_147,chart_147_complex_pie,corruption,medium,0.0,0.0,0.0,93.75,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.9375,0.984375
chart_102_medium_line_gaussian_blur_high,chart_102,chart_102_medium_line,blur,high,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,66.66666666666666,1.0,1.0,1.0,1.0,1.0
chart_010_advanced_pie_rotation_high,chart_010,chart_010_advanced_pie,rotation,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_027_complex_area_legend_corruption_medium,chart_027,chart_027_complex_area,corruption,medium,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_046_medium_line_brightness_shift_medium,chart_046,chart_046_medium_line,shift,medium,0.0,0.0,0.0,75.0,0.0,0.16666666666666666,0.0,100.0,1.0,0.0,1.0,0.75,0.6875
chart_200_complex_pie_brightness_shift_medium,chart_200,chart_200_complex_pie,shift,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_175_advanced_bar_gaussian_blur_medium,chart_175,chart_175_advanced_bar,blur,medium,0.0,0.28571428571428575,72.72727272727273,10.576923076923077,0.0,0.33333333333333337,90.9090909090909,10.0,1.0,0.8571428571428572,0.8,1.0,0.9142857142857144
chart_134_advanced_scatter_brightness_shift_medium,chart_134,chart_134_advanced_scatter,shift,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_116_advanced_pie_gaussian_blur_medium,chart_116,chart_116_advanced_pie,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_036_advanced_bar_brightness_shift_high,chart_036,chart_036_advanced_bar,shift,high,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,20.833333333333336,1.0,1.0,1.0,1.0,1.0
chart_158_medium_bar_brightness_shift_low,chart_158,chart_158_medium_bar,shift,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_042_medium_bar_gaussian_blur_medium,chart_042,chart_042_medium_bar,blur,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
